,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,期望伤害
14842,311,0.466,0.466,0.0,0.622,68.0,0.45,0.561,0.792,1.0,1.0,0.0,1.0,4.0,9.0,17.0,12.0,379.0,1.1920000000000002,0.466,0.758,1.9140000000000001,8449.7596239056
11886,311,0.466,0.466,0.311,0.0,85.0,0.2,0.495,1.1880000000000002,1.0,1.0,1.0,0.0,5.0,4.0,15.0,18.0,396.0,0.9420000000000001,0.466,1.0030000000000001,1.6880000000000002,8447.875430400001
14885,311,0.466,0.466,0.0,0.622,68.0,0.55,0.627,0.528,1.0,1.0,0.0,1.0,4.0,11.0,19.0,8.0,379.0,1.292,0.466,0.8240000000000001,1.65,8446.61009648
11706,311,0.466,0.466,0.311,0.0,68.0,0.55,0.33,1.122,1.0,1.0,1.0,0.0,4.0,11.0,10.0,17.0,379.0,1.292,0.466,0.8380000000000001,1.622,8445.3070933968
15083,311,0.466,0.466,0.0,0.622,85.0,0.25,0.792,0.528,1.0,1.0,0.0,1.0,5.0,5.0,24.0,8.0,396.0,0.992,0.466,0.9890000000000001,1.65,8445.02974848
11945,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.363,1.254,1.0,1.0,1.0,0.0,5.0,7.0,11.0,19.0,396.0,1.092,0.466,0.871,1.754,8444.4535506672
15078,311,0.466,0.466,0.0,0.622,85.0,0.25,0.627,0.8580000000000001,1.0,1.0,0.0,1.0,5.0,5.0,19.0,13.0,396.0,0.992,0.466,0.8240000000000001,1.98,8443.970850816
11705,311,0.466,0.466,0.311,0.0,68.0,0.55,0.29700000000000004,1.1880000000000002,1.0,1.0,1.0,0.0,4.0,11.0,9.0,18.0,379.0,1.292,0.466,0.8050000000000002,1.6880000000000002,8443.889540592001
15124,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.6930000000000001,0.5940000000000001,1.0,1.0,0.0,1.0,5.0,7.0,21.0,9.0,396.0,1.092,0.466,0.8900000000000001,1.7160000000000002,8442.803234592002
15123,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.66,0.66,1.0,1.0,0.0,1.0,5.0,7.0,20.0,10.0,396.0,1.092,0.466,0.857,1.782,8442.5827470192
15056,311,0.466,0.466,0.0,0.622,85.0,0.2,0.627,0.924,1.0,1.0,0.0,1.0,5.0,4.0,19.0,14.0,396.0,0.9420000000000001,0.466,0.8240000000000001,2.0460000000000003,8441.288098963201
15104,311,0.466,0.466,0.0,0.622,85.0,0.30000000000000004,0.759,0.528,1.0,1.0,0.0,1.0,5.0,6.0,23.0,8.0,396.0,1.042,0.466,0.956,1.65,8440.342711919999
14754,311,0.466,0.466,0.0,0.622,68.0,0.25,0.561,1.056,1.0,1.0,0.0,1.0,4.0,5.0,17.0,16.0,379.0,0.992,0.466,0.758,2.178,8440.1677055312
15100,311,0.466,0.466,0.0,0.622,85.0,0.30000000000000004,0.627,0.792,1.0,1.0,0.0,1.0,5.0,6.0,19.0,12.0,396.0,1.042,0.466,0.8240000000000001,1.9140000000000001,8439.4781777088
14886,311,0.466,0.466,0.0,0.622,68.0,0.55,0.66,0.462,1.0,1.0,0.0,1.0,4.0,11.0,20.0,7.0,379.0,1.292,0.466,0.857,1.584,8439.0498148544
14884,311,0.466,0.466,0.0,0.622,68.0,0.55,0.5940000000000001,0.5940000000000001,1.0,1.0,0.0,1.0,4.0,11.0,18.0,9.0,379.0,1.292,0.466,0.7910000000000001,1.7160000000000002,8438.5772972528
11946,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.396,1.1880000000000002,1.0,1.0,1.0,0.0,5.0,7.0,12.0,18.0,396.0,1.092,0.466,0.9040000000000001,1.6880000000000002,8438.5003862016
14762,311,0.466,0.466,0.0,0.622,68.0,0.25,0.8250000000000001,0.528,1.0,1.0,0.0,1.0,4.0,5.0,25.0,8.0,379.0,0.992,0.466,1.022,1.65,8437.22582
14868,311,0.466,0.466,0.0,0.622,68.0,0.5,0.726,0.396,1.0,1.0,0.0,1.0,4.0,10.0,22.0,6.0,379.0,1.242,0.466,0.923,1.518,8436.8153916032
11944,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.33,1.32,1.0,1.0,1.0,0.0,5.0,7.0,10.0,20.0,396.0,1.092,0.466,0.8380000000000001,1.82,8435.854535328002
14863,311,0.466,0.466,0.0,0.622,68.0,0.5,0.561,0.726,1.0,1.0,0.0,1.0,4.0,10.0,17.0,11.0,379.0,1.242,0.466,0.758,1.8479999999999999,8435.6558676992
11707,311,0.466,0.466,0.311,0.0,68.0,0.55,0.363,1.056,1.0,1.0,1.0,0.0,4.0,11.0,11.0,16.0,379.0,1.292,0.466,0.871,1.556,8431.131565348798
11669,311,0.466,0.466,0.311,0.0,68.0,0.45,0.462,0.99,1.0,1.0,1.0,0.0,4.0,9.0,14.0,15.0,379.0,1.1920000000000002,0.466,0.97,1.49,8430.75568764
15125,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.726,0.528,1.0,1.0,0.0,1.0,5.0,7.0,22.0,8.0,396.0,1.092,0.466,0.923,1.65,8428.47154236
15122,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.627,0.726,1.0,1.0,0.0,1.0,5.0,7.0,19.0,11.0,396.0,1.092,0.466,0.8240000000000001,1.8479999999999999,8427.8100796416
11927,311,0.466,0.466,0.311,0.0,85.0,0.30000000000000004,0.462,1.122,1.0,1.0,1.0,0.0,5.0,6.0,14.0,17.0,396.0,1.042,0.466,0.97,1.622,8427.047223671998
11704,311,0.466,0.466,0.311,0.0,68.0,0.55,0.264,1.254,1.0,1.0,1.0,0.0,4.0,11.0,8.0,19.0,379.0,1.292,0.466,0.772,1.754,8426.878906934398
11641,311,0.466,0.466,0.311,0.0,68.0,0.4,0.231,1.518,1.0,1.0,1.0,0.0,4.0,8.0,7.0,23.0,379.0,1.1420000000000001,0.466,0.7390000000000001,2.018,8425.007374977602
11620,311,0.466,0.466,0.311,0.0,68.0,0.35000000000000003,0.231,1.584,1.0,1.0,1.0,0.0,4.0,7.0,7.0,24.0,379.0,1.092,0.466,0.7390000000000001,2.084,8422.3809527088
11901,311,0.466,0.466,0.311,0.0,85.0,0.25,0.29700000000000004,1.518,1.0,1.0,1.0,0.0,5.0,5.0,9.0,23.0,396.0,0.992,0.466,0.8050000000000002,2.018,8421.413121792
14732,311,0.466,0.466,0.0,0.622,68.0,0.2,0.561,1.122,1.0,1.0,0.0,1.0,4.0,4.0,17.0,17.0,379.0,0.9420000000000001,0.466,0.758,2.244,8421.267990137601
11662,311,0.466,0.466,0.311,0.0,68.0,0.45,0.231,1.452,1.0,1.0,1.0,0.0,4.0,9.0,7.0,22.0,379.0,1.1920000000000002,0.466,0.7390000000000001,1.952,8421.198555686402
11649,311,0.466,0.466,0.311,0.0,68.0,0.4,0.495,0.99,1.0,1.0,1.0,0.0,4.0,8.0,15.0,15.0,379.0,1.1420000000000001,0.466,1.0030000000000001,1.49,8420.604312000001
11922,311,0.466,0.466,0.311,0.0,85.0,0.30000000000000004,0.29700000000000004,1.452,1.0,1.0,1.0,0.0,5.0,6.0,9.0,22.0,396.0,1.042,0.466,0.8050000000000002,1.952,8420.563217088
11689,311,0.466,0.466,0.311,0.0,68.0,0.5,0.42900000000000005,0.99,1.0,1.0,1.0,0.0,4.0,10.0,13.0,15.0,379.0,1.242,0.466,0.937,1.49,8419.303066944001
11947,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.42900000000000005,1.122,1.0,1.0,1.0,0.0,5.0,7.0,13.0,17.0,396.0,1.092,0.466,0.937,1.622,8417.9950419312
15145,311,0.466,0.466,0.0,0.622,85.0,0.4,0.66,0.5940000000000001,1.0,1.0,0.0,1.0,5.0,8.0,20.0,9.0,396.0,1.1420000000000001,0.466,0.857,1.7160000000000002,8416.6111707696
14887,311,0.466,0.466,0.0,0.622,68.0,0.55,0.6930000000000001,0.396,1.0,1.0,0.0,1.0,4.0,11.0,21.0,6.0,379.0,1.292,0.466,0.8900000000000001,1.518,8415.896452376
11966,311,0.466,0.466,0.311,0.0,85.0,0.4,0.363,1.1880000000000002,1.0,1.0,1.0,0.0,5.0,8.0,11.0,18.0,396.0,1.1420000000000001,0.466,0.871,1.6880000000000002,8415.3711353184
11880,311,0.466,0.466,0.311,0.0,85.0,0.2,0.29700000000000004,1.584,1.0,1.0,1.0,0.0,5.0,4.0,9.0,24.0,396.0,0.9420000000000001,0.466,0.8050000000000002,2.084,8415.253054296001
14883,311,0.466,0.466,0.0,0.622,68.0,0.55,0.561,0.66,1.0,1.0,0.0,1.0,4.0,11.0,17.0,10.0,379.0,1.292,0.466,0.758,1.782,8414.951417172799
11965,311,0.466,0.466,0.311,0.0,85.0,0.4,0.33,1.254,1.0,1.0,1.0,0.0,5.0,8.0,10.0,19.0,396.0,1.1420000000000001,0.466,0.8380000000000001,1.754,8414.022085761602
11907,311,0.466,0.466,0.311,0.0,85.0,0.25,0.495,1.122,1.0,1.0,1.0,0.0,5.0,5.0,15.0,17.0,396.0,0.992,0.466,1.0030000000000001,1.622,8413.4232576
11599,311,0.466,0.466,0.311,0.0,68.0,0.30000000000000004,0.231,1.6500000000000001,1.0,1.0,1.0,0.0,4.0,6.0,7.0,25.0,379.0,1.042,0.466,0.7390000000000001,2.1500000000000004,8413.31928888
11943,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.29700000000000004,1.3860000000000001,1.0,1.0,1.0,0.0,5.0,7.0,9.0,21.0,396.0,1.092,0.466,0.8050000000000002,1.8860000000000001,8412.703340184002
11683,311,0.466,0.466,0.311,0.0,68.0,0.5,0.231,1.3860000000000001,1.0,1.0,1.0,0.0,4.0,10.0,7.0,21.0,379.0,1.242,0.466,0.7390000000000001,1.8860000000000001,8410.954494835201
15146,311,0.466,0.466,0.0,0.622,85.0,0.4,0.6930000000000001,0.528,1.0,1.0,0.0,1.0,5.0,8.0,21.0,8.0,396.0,1.1420000000000001,0.466,0.8900000000000001,1.65,8409.4162398
15144,311,0.466,0.466,0.0,0.622,85.0,0.4,0.627,0.66,1.0,1.0,0.0,1.0,5.0,8.0,19.0,10.0,396.0,1.1420000000000001,0.466,0.8240000000000001,1.782,8408.966556614401
11724,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.29700000000000004,1.122,1.0,1.0,1.0,0.0,4.0,12.0,9.0,17.0,379.0,1.342,0.466,0.8050000000000002,1.622,8405.808894648002
15105,311,0.466,0.466,0.0,0.622,85.0,0.30000000000000004,0.792,0.462,1.0,1.0,0.0,1.0,5.0,6.0,24.0,7.0,396.0,1.042,0.466,0.9890000000000001,1.584,8404.8968092608
14904,311,0.466,0.466,0.0,0.622,68.0,0.6000000000000001,0.627,0.462,1.0,1.0,0.0,1.0,4.0,12.0,19.0,7.0,379.0,1.342,0.466,0.8240000000000001,1.584,8404.007944140802
14903,311,0.466,0.466,0.0,0.622,68.0,0.6000000000000001,0.5940000000000001,0.528,1.0,1.0,0.0,1.0,4.0,12.0,18.0,8.0,379.0,1.342,0.466,0.7910000000000001,1.65,8403.767331320001
15099,311,0.466,0.466,0.0,0.622,85.0,0.30000000000000004,0.5940000000000001,0.8580000000000001,1.0,1.0,0.0,1.0,5.0,6.0,18.0,13.0,396.0,1.042,0.466,0.7910000000000001,1.98,8403.600007943998
11967,311,0.466,0.466,0.311,0.0,85.0,0.4,0.396,1.122,1.0,1.0,1.0,0.0,5.0,8.0,12.0,17.0,396.0,1.1420000000000001,0.466,0.9040000000000001,1.622,8401.880639750403
15077,311,0.466,0.466,0.0,0.622,85.0,0.25,0.5940000000000001,0.924,1.0,1.0,0.0,1.0,5.0,5.0,18.0,14.0,396.0,0.992,0.466,0.7910000000000001,2.0460000000000003,8401.826723788801
11708,311,0.466,0.466,0.311,0.0,68.0,0.55,0.396,0.99,1.0,1.0,1.0,0.0,4.0,11.0,12.0,15.0,379.0,1.292,0.466,0.9040000000000001,1.49,8401.362956448
15126,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.759,0.462,1.0,1.0,0.0,1.0,5.0,7.0,23.0,7.0,396.0,1.092,0.466,0.956,1.584,8399.5876703232
11725,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.33,1.056,1.0,1.0,1.0,0.0,4.0,12.0,10.0,16.0,379.0,1.342,0.466,0.8380000000000001,1.556,8399.3123484864
14849,311,0.466,0.466,0.0,0.622,68.0,0.45,0.792,0.33,1.0,1.0,0.0,1.0,4.0,9.0,24.0,5.0,379.0,1.1920000000000002,0.466,0.9890000000000001,1.452,8398.788253486402
15121,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.5940000000000001,0.792,1.0,1.0,0.0,1.0,5.0,7.0,18.0,12.0,396.0,1.092,0.466,0.7910000000000001,1.9140000000000001,8398.485232459201
14819,311,0.466,0.466,0.0,0.622,68.0,0.4,0.528,0.924,1.0,1.0,0.0,1.0,4.0,8.0,16.0,14.0,379.0,1.1420000000000001,0.466,0.7250000000000001,2.0460000000000003,8398.115549480002
11964,311,0.466,0.466,0.311,0.0,85.0,0.4,0.29700000000000004,1.32,1.0,1.0,1.0,0.0,5.0,8.0,9.0,20.0,396.0,1.1420000000000001,0.466,0.8050000000000002,1.82,8397.833491080002
11578,311,0.466,0.466,0.311,0.0,68.0,0.25,0.231,1.7160000000000002,1.0,1.0,1.0,0.0,4.0,5.0,7.0,26.0,379.0,0.992,0.466,0.7390000000000001,2.216,8397.822383491202
14784,311,0.466,0.466,0.0,0.622,68.0,0.30000000000000004,0.8250000000000001,0.462,1.0,1.0,0.0,1.0,4.0,6.0,25.0,7.0,379.0,1.042,0.466,1.022,1.584,8397.557619199999
14841,311,0.466,0.466,0.0,0.622,68.0,0.45,0.528,0.8580000000000001,1.0,1.0,0.0,1.0,4.0,9.0,16.0,13.0,379.0,1.1920000000000002,0.466,0.7250000000000001,1.98,8396.967847400001
11723,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.264,1.1880000000000002,1.0,1.0,1.0,0.0,4.0,12.0,8.0,18.0,379.0,1.342,0.466,0.772,1.6880000000000002,8396.424994636802
11703,311,0.466,0.466,0.311,0.0,68.0,0.55,0.231,1.32,1.0,1.0,1.0,0.0,4.0,11.0,7.0,20.0,379.0,1.292,0.466,0.7390000000000001,1.82,8394.275192424002
15055,311,0.466,0.466,0.0,0.622,85.0,0.2,0.5940000000000001,0.99,1.0,1.0,0.0,1.0,5.0,4.0,18.0,15.0,396.0,0.9420000000000001,0.466,0.7910000000000001,2.112,8393.165379993601
14797,311,0.466,0.466,0.0,0.622,68.0,0.35000000000000003,0.528,0.99,1.0,1.0,0.0,1.0,4.0,7.0,16.0,15.0,379.0,1.092,0.466,0.7250000000000001,2.112,8392.949922560001
14869,311,0.466,0.466,0.0,0.622,68.0,0.5,0.759,0.33,1.0,1.0,0.0,1.0,4.0,10.0,23.0,5.0,379.0,1.242,0.466,0.956,1.452,8391.1301497856
14862,311,0.466,0.466,0.0,0.622,68.0,0.5,0.528,0.792,1.0,1.0,0.0,1.0,4.0,10.0,16.0,12.0,379.0,1.242,0.466,0.7250000000000001,1.9140000000000001,8389.506816320001
14905,311,0.466,0.466,0.0,0.622,68.0,0.6000000000000001,0.66,0.396,1.0,1.0,0.0,1.0,4.0,12.0,20.0,6.0,379.0,1.342,0.466,0.857,1.518,8388.3681107888
14902,311,0.466,0.466,0.0,0.622,68.0,0.6000000000000001,0.561,0.5940000000000001,1.0,1.0,0.0,1.0,4.0,12.0,17.0,9.0,379.0,1.342,0.466,0.758,1.7160000000000002,8387.646272326401
15147,311,0.466,0.466,0.0,0.622,85.0,0.4,0.726,0.462,1.0,1.0,0.0,1.0,5.0,8.0,22.0,7.0,396.0,1.1420000000000001,0.466,0.923,1.584,8387.381763705602
15143,311,0.466,0.466,0.0,0.622,85.0,0.4,0.5940000000000001,0.726,1.0,1.0,0.0,1.0,5.0,8.0,18.0,11.0,396.0,1.1420000000000001,0.466,0.7910000000000001,1.8479999999999999,8386.482397334401
11986,311,0.466,0.466,0.311,0.0,85.0,0.45,0.33,1.1880000000000002,1.0,1.0,1.0,0.0,5.0,9.0,10.0,18.0,396.0,1.1920000000000002,0.466,0.8380000000000001,1.6880000000000002,8384.8922986752
15166,311,0.466,0.466,0.0,0.622,85.0,0.45,0.66,0.528,1.0,1.0,0.0,1.0,5.0,9.0,20.0,8.0,396.0,1.1920000000000002,0.466,0.857,1.65,8383.176804239998
15165,311,0.466,0.466,0.0,0.622,85.0,0.45,0.627,0.5940000000000001,1.0,1.0,0.0,1.0,5.0,9.0,19.0,9.0,396.0,1.1920000000000002,0.466,0.8240000000000001,1.7160000000000002,8382.9476086272
11948,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.462,1.056,1.0,1.0,1.0,0.0,5.0,7.0,14.0,16.0,396.0,1.092,0.466,0.97,1.556,8382.937517855999
14775,311,0.466,0.466,0.0,0.622,68.0,0.30000000000000004,0.528,1.056,1.0,1.0,0.0,1.0,4.0,6.0,16.0,16.0,379.0,1.042,0.466,0.7250000000000001,2.178,8381.470966639998
11566,311,0.466,0.466,0.311,0.0,68.0,0.2,0.528,1.1880000000000002,1.0,1.0,1.0,0.0,4.0,4.0,16.0,18.0,379.0,0.9420000000000001,0.466,1.036,1.6880000000000002,8380.8850944
12188,311,0.466,0.466,0.311,0.0,102.0,0.2,0.396,1.32,1.0,1.0,1.0,0.0,6.0,4.0,12.0,20.0,413.0,0.9420000000000001,0.466,0.9040000000000001,1.82,8379.540221184003
11987,311,0.466,0.466,0.311,0.0,85.0,0.45,0.363,1.122,1.0,1.0,1.0,0.0,5.0,9.0,11.0,17.0,396.0,1.1920000000000002,0.466,0.871,1.622,8378.7040171296
15365,311,0.466,0.466,0.0,0.622,102.0,0.2,0.726,0.66,1.0,1.0,0.0,1.0,6.0,4.0,22.0,10.0,413.0,0.9420000000000001,0.466,0.923,1.782,8377.975361180801
15364,311,0.466,0.466,0.0,0.622,102.0,0.2,0.6930000000000001,0.726,1.0,1.0,0.0,1.0,6.0,4.0,21.0,11.0,413.0,0.9420000000000001,0.466,0.8900000000000001,1.8479999999999999,8377.766290816002
14888,311,0.466,0.466,0.0,0.622,68.0,0.55,0.726,0.33,1.0,1.0,0.0,1.0,4.0,11.0,22.0,5.0,379.0,1.292,0.466,0.923,1.452,8377.150009044799
11726,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.363,0.99,1.0,1.0,1.0,0.0,4.0,12.0,11.0,15.0,379.0,1.342,0.466,0.871,1.49,8376.935356152
11921,311,0.466,0.466,0.311,0.0,85.0,0.30000000000000004,0.264,1.518,1.0,1.0,1.0,0.0,5.0,6.0,8.0,23.0,396.0,1.042,0.466,0.772,2.018,8376.471972316798
11985,311,0.466,0.466,0.311,0.0,85.0,0.45,0.29700000000000004,1.254,1.0,1.0,1.0,0.0,5.0,9.0,9.0,19.0,396.0,1.1920000000000002,0.466,0.8050000000000002,1.754,8375.953669776001
11557,311,0.466,0.466,0.311,0.0,68.0,0.2,0.231,1.782,1.0,1.0,1.0,0.0,4.0,4.0,7.0,27.0,379.0,0.9420000000000001,0.466,0.7390000000000001,2.282,8375.890236542402
14882,311,0.466,0.466,0.0,0.622,68.0,0.55,0.528,0.726,1.0,1.0,0.0,1.0,4.0,11.0,16.0,11.0,379.0,1.292,0.466,0.7250000000000001,1.8479999999999999,8375.73245624
11942,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.264,1.452,1.0,1.0,1.0,0.0,5.0,7.0,8.0,22.0,396.0,1.092,0.466,0.772,1.952,8374.9999652352
12189,311,0.466,0.466,0.311,0.0,102.0,0.2,0.42900000000000005,1.254,1.0,1.0,1.0,0.0,6.0,4.0,13.0,19.0,413.0,0.9420000000000001,0.466,0.937,1.754,8373.895321334401
11968,311,0.466,0.466,0.311,0.0,85.0,0.4,0.42900000000000005,1.056,1.0,1.0,1.0,0.0,5.0,8.0,13.0,16.0,396.0,1.1420000000000001,0.466,0.937,1.556,8373.5505990576
12187,311,0.466,0.466,0.311,0.0,102.0,0.2,0.363,1.3860000000000001,1.0,1.0,1.0,0.0,6.0,4.0,11.0,21.0,413.0,0.9420000000000001,0.466,0.871,1.8860000000000001,8371.3864769568
11900,311,0.466,0.466,0.311,0.0,85.0,0.25,0.264,1.584,1.0,1.0,1.0,0.0,5.0,5.0,8.0,24.0,396.0,0.992,0.466,0.772,2.084,8371.221372518401
8546,311,0.932,0.466,0.0,0.0,68.0,0.15000000000000002,0.5940000000000001,1.122,2.0,1.0,0.0,0.0,4.0,3.0,18.0,17.0,379.0,1.358,0.466,0.7910000000000001,1.622,8371.218587118403
11722,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.231,1.254,1.0,1.0,1.0,0.0,4.0,12.0,7.0,19.0,379.0,1.342,0.466,0.7390000000000001,1.754,8371.160648452802
11928,311,0.466,0.466,0.311,0.0,85.0,0.30000000000000004,0.495,1.056,1.0,1.0,1.0,0.0,5.0,6.0,15.0,16.0,396.0,1.042,0.466,1.0030000000000001,1.556,8370.263044799998
15167,311,0.466,0.466,0.0,0.622,85.0,0.45,0.6930000000000001,0.462,1.0,1.0,0.0,1.0,5.0,9.0,21.0,7.0,396.0,1.1920000000000002,0.466,0.8900000000000001,1.584,8368.279089408
8547,311,0.932,0.466,0.0,0.0,68.0,0.15000000000000002,0.627,1.056,2.0,1.0,0.0,0.0,4.0,3.0,19.0,16.0,379.0,1.358,0.466,0.8240000000000001,1.556,8368.0725077248
15164,311,0.466,0.466,0.0,0.622,85.0,0.45,0.5940000000000001,0.66,1.0,1.0,0.0,1.0,5.0,9.0,18.0,10.0,396.0,1.1920000000000002,0.466,0.7910000000000001,1.782,8367.591502569601
11690,311,0.466,0.466,0.311,0.0,68.0,0.5,0.462,0.924,1.0,1.0,1.0,0.0,4.0,10.0,14.0,14.0,379.0,1.242,0.466,0.97,1.424,8367.124491264
11963,311,0.466,0.466,0.311,0.0,85.0,0.4,0.264,1.3860000000000001,1.0,1.0,1.0,0.0,5.0,8.0,8.0,21.0,396.0,1.1420000000000001,0.466,0.772,1.8860000000000001,8366.8053512736
15366,311,0.466,0.466,0.0,0.622,102.0,0.2,0.759,0.5940000000000001,1.0,1.0,0.0,1.0,6.0,4.0,23.0,9.0,413.0,0.9420000000000001,0.466,0.956,1.7160000000000002,8364.385787468802
15363,311,0.466,0.466,0.0,0.622,102.0,0.2,0.66,0.792,1.0,1.0,0.0,1.0,6.0,4.0,20.0,12.0,413.0,0.9420000000000001,0.466,0.857,1.9140000000000001,8363.758576374401
14753,311,0.466,0.466,0.0,0.622,68.0,0.25,0.528,1.122,1.0,1.0,0.0,1.0,4.0,5.0,16.0,17.0,379.0,0.992,0.466,0.7250000000000001,2.244,8363.67868172
15386,311,0.466,0.466,0.0,0.622,102.0,0.25,0.6930000000000001,0.66,1.0,1.0,0.0,1.0,6.0,5.0,21.0,10.0,413.0,0.992,0.466,0.8900000000000001,1.782,8362.290766744001
14921,311,0.466,0.466,0.0,0.622,68.0,0.65,0.5940000000000001,0.462,1.0,1.0,0.0,1.0,4.0,13.0,18.0,7.0,379.0,1.3920000000000001,0.466,0.7910000000000001,1.584,8362.069305747202
12209,311,0.466,0.466,0.311,0.0,102.0,0.25,0.396,1.254,1.0,1.0,1.0,0.0,6.0,5.0,12.0,19.0,413.0,0.992,0.466,0.9040000000000001,1.754,8361.113698924799
11742,311,0.466,0.466,0.311,0.0,68.0,0.65,0.29700000000000004,1.056,1.0,1.0,1.0,0.0,4.0,13.0,9.0,16.0,379.0,1.3920000000000001,0.466,0.8050000000000002,1.556,8360.718276504
12208,311,0.466,0.466,0.311,0.0,102.0,0.25,0.363,1.32,1.0,1.0,1.0,0.0,6.0,5.0,11.0,20.0,413.0,0.992,0.466,0.871,1.82,8359.833152616
11661,311,0.466,0.466,0.311,0.0,68.0,0.45,0.198,1.518,1.0,1.0,1.0,0.0,4.0,9.0,6.0,23.0,379.0,1.1920000000000002,0.466,0.706,2.018,8359.7598502704
11741,311,0.466,0.466,0.311,0.0,68.0,0.65,0.264,1.122,1.0,1.0,1.0,0.0,4.0,13.0,8.0,17.0,379.0,1.3920000000000001,0.466,0.772,1.622,8359.2484754592
11879,311,0.466,0.466,0.311,0.0,85.0,0.2,0.264,1.6500000000000001,1.0,1.0,1.0,0.0,5.0,4.0,8.0,25.0,396.0,0.9420000000000001,0.466,0.772,2.1500000000000004,8359.248165840003
8545,311,0.932,0.466,0.0,0.0,68.0,0.15000000000000002,0.561,1.1880000000000002,2.0,1.0,0.0,0.0,4.0,3.0,17.0,18.0,379.0,1.358,0.466,0.758,1.6880000000000002,8358.392263436801
11988,311,0.466,0.466,0.311,0.0,85.0,0.45,0.396,1.056,1.0,1.0,1.0,0.0,5.0,9.0,12.0,16.0,396.0,1.1920000000000002,0.466,0.9040000000000001,1.556,8357.388825139202
11640,311,0.466,0.466,0.311,0.0,68.0,0.4,0.198,1.584,1.0,1.0,1.0,0.0,4.0,8.0,6.0,24.0,379.0,1.1420000000000001,0.466,0.706,2.084,8357.3787625152
11670,311,0.466,0.466,0.311,0.0,68.0,0.45,0.495,0.924,1.0,1.0,1.0,0.0,4.0,9.0,15.0,14.0,379.0,1.1920000000000002,0.466,1.0030000000000001,1.424,8357.3188512
14906,311,0.466,0.466,0.0,0.622,68.0,0.6000000000000001,0.6930000000000001,0.33,1.0,1.0,0.0,1.0,4.0,12.0,21.0,5.0,379.0,1.342,0.466,0.8900000000000001,1.452,8356.847831264
15127,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.792,0.396,1.0,1.0,0.0,1.0,5.0,7.0,24.0,6.0,396.0,1.092,0.466,0.9890000000000001,1.518,8356.1516184816
11709,311,0.466,0.466,0.311,0.0,68.0,0.55,0.42900000000000005,0.924,1.0,1.0,1.0,0.0,4.0,11.0,13.0,14.0,379.0,1.292,0.466,0.937,1.424,8356.001266694399
11682,311,0.466,0.466,0.311,0.0,68.0,0.5,0.198,1.452,1.0,1.0,1.0,0.0,4.0,10.0,6.0,22.0,379.0,1.242,0.466,0.706,1.952,8355.9930617856
14901,311,0.466,0.466,0.0,0.622,68.0,0.6000000000000001,0.528,0.66,1.0,1.0,0.0,1.0,4.0,12.0,16.0,10.0,379.0,1.342,0.466,0.7250000000000001,1.782,8355.64476716
15387,311,0.466,0.466,0.0,0.622,102.0,0.25,0.726,0.5940000000000001,1.0,1.0,0.0,1.0,6.0,5.0,22.0,9.0,413.0,0.992,0.466,0.923,1.7160000000000002,8355.4611864304
15385,311,0.466,0.466,0.0,0.622,102.0,0.25,0.66,0.726,1.0,1.0,0.0,1.0,6.0,5.0,20.0,11.0,413.0,0.992,0.466,0.857,1.8479999999999999,8355.0343376608
15120,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.561,0.8580000000000001,1.0,1.0,0.0,1.0,5.0,7.0,17.0,13.0,396.0,1.092,0.466,0.758,1.98,8354.608205472001
12190,311,0.466,0.466,0.311,0.0,102.0,0.2,0.462,1.1880000000000002,1.0,1.0,1.0,0.0,6.0,4.0,14.0,18.0,413.0,0.9420000000000001,0.466,0.97,1.6880000000000002,8354.451777408001
