,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,期望伤害
11687,311,0.466,0.466,0.311,0.0,68.0,0.5,0.363,1.122,1.0,1.0,1.0,0.0,4.0,10.0,11.0,17.0,379.0,1.462,0.466,0.871,1.622,9552.550263055271
11685,311,0.466,0.466,0.311,0.0,68.0,0.5,0.29700000000000004,1.254,1.0,1.0,1.0,0.0,4.0,10.0,9.0,19.0,379.0,1.462,0.466,0.8050000000000002,1.754,9549.414595381319
11901,311,0.466,0.466,0.311,0.0,85.0,0.25,0.29700000000000004,1.518,1.0,1.0,1.0,0.0,5.0,5.0,9.0,23.0,396.0,1.212,0.466,0.8050000000000002,2.018,9549.17761768344
11945,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.363,1.254,1.0,1.0,1.0,0.0,5.0,7.0,11.0,19.0,396.0,1.312,0.466,0.871,1.754,9546.575543481504
15124,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.6930000000000001,0.5940000000000001,1.0,1.0,0.0,1.0,5.0,7.0,21.0,9.0,396.0,1.312,0.466,0.8900000000000001,1.7160000000000002,9544.709837549442
15123,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.66,0.66,1.0,1.0,0.0,1.0,5.0,7.0,20.0,10.0,396.0,1.312,0.466,0.857,1.782,9544.460573194146
11927,311,0.466,0.466,0.311,0.0,85.0,0.30000000000000004,0.462,1.122,1.0,1.0,1.0,0.0,5.0,6.0,14.0,17.0,396.0,1.262,0.466,0.97,1.622,9540.94306284504
14867,311,0.466,0.466,0.0,0.622,68.0,0.5,0.6930000000000001,0.462,1.0,1.0,0.0,1.0,4.0,10.0,21.0,7.0,379.0,1.462,0.466,0.8900000000000001,1.584,9540.66481563456
11907,311,0.466,0.466,0.311,0.0,85.0,0.25,0.495,1.122,1.0,1.0,1.0,0.0,5.0,5.0,15.0,17.0,396.0,1.212,0.466,1.0030000000000001,1.622,9540.117780431998
14864,311,0.466,0.466,0.0,0.622,68.0,0.5,0.5940000000000001,0.66,1.0,1.0,0.0,1.0,4.0,10.0,18.0,10.0,379.0,1.462,0.466,0.7910000000000001,1.782,9539.880898716072
11946,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.396,1.1880000000000002,1.0,1.0,1.0,0.0,5.0,7.0,12.0,18.0,396.0,1.312,0.466,0.9040000000000001,1.6880000000000002,9539.845405888515
11944,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.33,1.32,1.0,1.0,1.0,0.0,5.0,7.0,10.0,20.0,396.0,1.312,0.466,0.8380000000000001,1.82,9536.854233624963
14848,311,0.466,0.466,0.0,0.622,68.0,0.45,0.759,0.396,1.0,1.0,0.0,1.0,4.0,9.0,23.0,6.0,379.0,1.412,0.466,0.956,1.518,9535.33260298285
11599,311,0.466,0.466,0.311,0.0,68.0,0.30000000000000004,0.231,1.6500000000000001,1.0,1.0,1.0,0.0,4.0,6.0,7.0,25.0,379.0,1.262,0.466,0.7390000000000001,2.1500000000000004,9533.928785970602
14842,311,0.466,0.466,0.0,0.622,68.0,0.45,0.561,0.792,1.0,1.0,0.0,1.0,4.0,9.0,17.0,12.0,379.0,1.412,0.466,0.758,1.9140000000000001,9533.792141418271
11922,311,0.466,0.466,0.311,0.0,85.0,0.30000000000000004,0.29700000000000004,1.452,1.0,1.0,1.0,0.0,5.0,6.0,9.0,22.0,396.0,1.262,0.466,0.8050000000000002,1.952,9533.60199354816
15055,311,0.466,0.466,0.0,0.622,85.0,0.2,0.5940000000000001,0.99,1.0,1.0,0.0,1.0,5.0,4.0,18.0,15.0,396.0,1.162,0.466,0.7910000000000001,2.112,9532.32283775795
11578,311,0.466,0.466,0.311,0.0,68.0,0.25,0.231,1.7160000000000002,1.0,1.0,1.0,0.0,4.0,5.0,7.0,26.0,379.0,1.212,0.466,0.7390000000000001,2.216,9531.230664990146
11620,311,0.466,0.466,0.311,0.0,68.0,0.35000000000000003,0.231,1.584,1.0,1.0,1.0,0.0,4.0,7.0,7.0,24.0,379.0,1.312,0.466,0.7390000000000001,2.084,9529.884203849857
15125,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.726,0.528,1.0,1.0,0.0,1.0,5.0,7.0,22.0,8.0,396.0,1.312,0.466,0.923,1.65,9528.507654455201
11688,311,0.466,0.466,0.311,0.0,68.0,0.5,0.396,1.056,1.0,1.0,1.0,0.0,4.0,10.0,12.0,16.0,379.0,1.462,0.466,0.9040000000000001,1.556,9528.248838582143
15122,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.627,0.726,1.0,1.0,0.0,1.0,5.0,7.0,19.0,11.0,396.0,1.312,0.466,0.8240000000000001,1.8479999999999999,9527.759861389313
11566,311,0.466,0.466,0.311,0.0,68.0,0.2,0.528,1.1880000000000002,1.0,1.0,1.0,0.0,4.0,4.0,16.0,18.0,379.0,1.162,0.466,1.036,1.6880000000000002,9527.468041728
15077,311,0.466,0.466,0.0,0.622,85.0,0.25,0.5940000000000001,0.924,1.0,1.0,0.0,1.0,5.0,5.0,18.0,14.0,396.0,1.212,0.466,0.7910000000000001,2.0460000000000003,9526.968281706417
11684,311,0.466,0.466,0.311,0.0,68.0,0.5,0.264,1.32,1.0,1.0,1.0,0.0,4.0,10.0,8.0,20.0,379.0,1.462,0.466,0.772,1.82,9521.977503234239
11557,311,0.466,0.466,0.311,0.0,68.0,0.2,0.231,1.782,1.0,1.0,1.0,0.0,4.0,4.0,7.0,27.0,379.0,1.162,0.466,0.7390000000000001,2.282,9521.789840908488
11641,311,0.466,0.466,0.311,0.0,68.0,0.4,0.231,1.518,1.0,1.0,1.0,0.0,4.0,8.0,7.0,23.0,379.0,1.362,0.466,0.7390000000000001,2.018,9519.096918627913
11947,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.42900000000000005,1.122,1.0,1.0,1.0,0.0,5.0,7.0,13.0,17.0,396.0,1.312,0.466,0.937,1.622,9516.663820845986
14784,311,0.466,0.466,0.0,0.622,68.0,0.30000000000000004,0.8250000000000001,0.462,1.0,1.0,0.0,1.0,4.0,6.0,25.0,7.0,379.0,1.262,0.466,1.022,1.584,9516.067745503999
15105,311,0.466,0.466,0.0,0.622,85.0,0.30000000000000004,0.792,0.462,1.0,1.0,0.0,1.0,5.0,6.0,24.0,7.0,396.0,1.262,0.466,0.9890000000000001,1.584,9515.864783691457
15099,311,0.466,0.466,0.0,0.622,85.0,0.30000000000000004,0.5940000000000001,0.8580000000000001,1.0,1.0,0.0,1.0,5.0,6.0,18.0,13.0,396.0,1.262,0.466,0.7910000000000001,1.98,9514.396569832079
11649,311,0.466,0.466,0.311,0.0,68.0,0.4,0.495,0.99,1.0,1.0,1.0,0.0,4.0,8.0,15.0,15.0,379.0,1.362,0.466,1.0030000000000001,1.49,9514.12206444
11669,311,0.466,0.466,0.311,0.0,68.0,0.45,0.462,0.99,1.0,1.0,1.0,0.0,4.0,9.0,14.0,15.0,379.0,1.412,0.466,0.97,1.49,9512.3501612568
11943,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.29700000000000004,1.3860000000000001,1.0,1.0,1.0,0.0,5.0,7.0,9.0,21.0,396.0,1.312,0.466,0.8050000000000002,1.8860000000000001,9510.681476318883
12188,311,0.466,0.466,0.311,0.0,102.0,0.2,0.396,1.32,1.0,1.0,1.0,0.0,6.0,4.0,12.0,20.0,413.0,1.162,0.466,0.9040000000000001,1.82,9507.90068952768
14868,311,0.466,0.466,0.0,0.622,68.0,0.5,0.726,0.396,1.0,1.0,0.0,1.0,4.0,10.0,22.0,6.0,379.0,1.462,0.466,0.923,1.518,9506.433776860582
15365,311,0.466,0.466,0.0,0.622,102.0,0.2,0.726,0.66,1.0,1.0,0.0,1.0,6.0,4.0,22.0,10.0,413.0,1.162,0.466,0.923,1.782,9506.125110783414
15364,311,0.466,0.466,0.0,0.622,102.0,0.2,0.6930000000000001,0.726,1.0,1.0,0.0,1.0,6.0,4.0,21.0,11.0,413.0,1.162,0.466,0.8900000000000001,1.8479999999999999,9505.88788771232
14885,311,0.466,0.466,0.0,0.622,68.0,0.55,0.627,0.528,1.0,1.0,0.0,1.0,4.0,11.0,19.0,8.0,379.0,1.512,0.466,0.8240000000000001,1.65,9505.172564857601
14863,311,0.466,0.466,0.0,0.622,68.0,0.5,0.561,0.726,1.0,1.0,0.0,1.0,4.0,10.0,17.0,11.0,379.0,1.462,0.466,0.758,1.8479999999999999,9505.127248663102
11706,311,0.466,0.466,0.311,0.0,68.0,0.55,0.33,1.122,1.0,1.0,1.0,0.0,4.0,11.0,10.0,17.0,379.0,1.512,0.466,0.8380000000000001,1.622,9503.706264292416
11705,311,0.466,0.466,0.311,0.0,68.0,0.55,0.29700000000000004,1.1880000000000002,1.0,1.0,1.0,0.0,4.0,11.0,9.0,18.0,379.0,1.512,0.466,0.8050000000000002,1.6880000000000002,9502.111058183042
15145,311,0.466,0.466,0.0,0.622,85.0,0.4,0.66,0.5940000000000001,1.0,1.0,0.0,1.0,5.0,8.0,20.0,9.0,396.0,1.362,0.466,0.857,1.7160000000000002,9501.614416308272
11662,311,0.466,0.466,0.311,0.0,68.0,0.45,0.231,1.452,1.0,1.0,1.0,0.0,4.0,9.0,7.0,22.0,379.0,1.412,0.466,0.7390000000000001,1.952,9501.566930304769
12189,311,0.466,0.466,0.311,0.0,102.0,0.2,0.42900000000000005,1.254,1.0,1.0,1.0,0.0,6.0,4.0,13.0,19.0,413.0,1.162,0.466,0.937,1.754,9501.495666608087
11966,311,0.466,0.466,0.311,0.0,85.0,0.4,0.363,1.1880000000000002,1.0,1.0,1.0,0.0,5.0,8.0,11.0,18.0,396.0,1.362,0.466,0.871,1.6880000000000002,9500.214525249889
11965,311,0.466,0.466,0.311,0.0,85.0,0.4,0.33,1.254,1.0,1.0,1.0,0.0,5.0,8.0,10.0,19.0,396.0,1.362,0.466,0.8380000000000001,1.754,9498.691566845713
12187,311,0.466,0.466,0.311,0.0,102.0,0.2,0.363,1.3860000000000001,1.0,1.0,1.0,0.0,6.0,4.0,11.0,21.0,413.0,1.162,0.466,0.871,1.8860000000000001,9498.648989754935
14775,311,0.466,0.466,0.0,0.622,68.0,0.30000000000000004,0.528,1.056,1.0,1.0,0.0,1.0,4.0,6.0,16.0,16.0,379.0,1.262,0.466,0.7250000000000001,2.178,9497.8384361618
14886,311,0.466,0.466,0.0,0.622,68.0,0.55,0.66,0.462,1.0,1.0,0.0,1.0,4.0,11.0,20.0,7.0,379.0,1.512,0.466,0.857,1.584,9496.664798940927
14797,311,0.466,0.466,0.0,0.622,68.0,0.35000000000000003,0.528,0.99,1.0,1.0,0.0,1.0,4.0,7.0,16.0,15.0,379.0,1.312,0.466,0.7250000000000001,2.112,9496.583132467202
14884,311,0.466,0.466,0.0,0.622,68.0,0.55,0.5940000000000001,0.5940000000000001,1.0,1.0,0.0,1.0,4.0,11.0,18.0,9.0,379.0,1.512,0.466,0.7910000000000001,1.7160000000000002,9496.133063571137
15126,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.759,0.462,1.0,1.0,0.0,1.0,5.0,7.0,23.0,7.0,396.0,1.312,0.466,0.956,1.584,9495.854023911426
15121,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.5940000000000001,0.792,1.0,1.0,0.0,1.0,5.0,7.0,18.0,12.0,396.0,1.312,0.466,0.7910000000000001,1.9140000000000001,9494.607702134947
11879,311,0.466,0.466,0.311,0.0,85.0,0.2,0.264,1.6500000000000001,1.0,1.0,1.0,0.0,5.0,4.0,8.0,25.0,396.0,1.162,0.466,0.772,2.1500000000000004,9493.8022295688
15146,311,0.466,0.466,0.0,0.622,85.0,0.4,0.6930000000000001,0.528,1.0,1.0,0.0,1.0,5.0,8.0,21.0,8.0,396.0,1.362,0.466,0.8900000000000001,1.65,9493.491971486
15144,311,0.466,0.466,0.0,0.622,85.0,0.4,0.627,0.66,1.0,1.0,0.0,1.0,5.0,8.0,19.0,10.0,396.0,1.362,0.466,0.8240000000000001,1.782,9492.984318684606
14753,311,0.466,0.466,0.0,0.622,68.0,0.25,0.528,1.122,1.0,1.0,0.0,1.0,4.0,5.0,16.0,17.0,379.0,1.212,0.466,0.7250000000000001,2.244,9492.4787740264
11900,311,0.466,0.466,0.311,0.0,85.0,0.25,0.264,1.584,1.0,1.0,1.0,0.0,5.0,5.0,8.0,24.0,396.0,1.212,0.466,0.772,2.084,9492.264374997887
15366,311,0.466,0.466,0.0,0.622,102.0,0.2,0.759,0.5940000000000001,1.0,1.0,0.0,1.0,6.0,4.0,23.0,9.0,413.0,1.162,0.466,0.956,1.7160000000000002,9490.705611162175
15363,311,0.466,0.466,0.0,0.622,102.0,0.2,0.66,0.792,1.0,1.0,0.0,1.0,6.0,4.0,20.0,12.0,413.0,1.162,0.466,0.857,1.9140000000000001,9489.993941948887
14819,311,0.466,0.466,0.0,0.622,68.0,0.4,0.528,0.924,1.0,1.0,0.0,1.0,4.0,8.0,16.0,14.0,379.0,1.362,0.466,0.7250000000000001,2.0460000000000003,9488.712862942602
11707,311,0.466,0.466,0.311,0.0,68.0,0.55,0.363,1.056,1.0,1.0,1.0,0.0,4.0,11.0,11.0,16.0,379.0,1.512,0.466,0.871,1.556,9487.754203198654
11689,311,0.466,0.466,0.311,0.0,68.0,0.5,0.42900000000000005,0.99,1.0,1.0,1.0,0.0,4.0,10.0,13.0,15.0,379.0,1.462,0.466,0.937,1.49,9486.70124190228
11967,311,0.466,0.466,0.311,0.0,85.0,0.4,0.396,1.122,1.0,1.0,1.0,0.0,5.0,8.0,12.0,17.0,396.0,1.362,0.466,0.9040000000000001,1.622,9484.98494120813
11921,311,0.466,0.466,0.311,0.0,85.0,0.30000000000000004,0.264,1.518,1.0,1.0,1.0,0.0,5.0,6.0,8.0,23.0,396.0,1.262,0.466,0.772,2.018,9483.682722329375
11704,311,0.466,0.466,0.311,0.0,68.0,0.55,0.264,1.254,1.0,1.0,1.0,0.0,4.0,11.0,8.0,19.0,379.0,1.512,0.466,0.772,1.754,9482.968584870527
14731,311,0.466,0.466,0.0,0.622,68.0,0.2,0.528,1.1880000000000002,1.0,1.0,0.0,1.0,4.0,4.0,16.0,18.0,379.0,1.162,0.466,0.7250000000000001,2.31,9480.504146061
11964,311,0.466,0.466,0.311,0.0,85.0,0.4,0.29700000000000004,1.32,1.0,1.0,1.0,0.0,5.0,8.0,9.0,20.0,396.0,1.362,0.466,0.8050000000000002,1.82,9480.416065995601
12190,311,0.466,0.466,0.311,0.0,102.0,0.2,0.462,1.1880000000000002,1.0,1.0,1.0,0.0,6.0,4.0,14.0,18.0,413.0,1.162,0.466,0.97,1.6880000000000002,9479.433920996158
11683,311,0.466,0.466,0.311,0.0,68.0,0.5,0.231,1.3860000000000001,1.0,1.0,1.0,0.0,4.0,10.0,7.0,21.0,379.0,1.462,0.466,0.7390000000000001,1.8860000000000001,9477.294238880424
11948,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.462,1.056,1.0,1.0,1.0,0.0,5.0,7.0,14.0,16.0,396.0,1.312,0.466,0.97,1.556,9477.03078835392
11928,311,0.466,0.466,0.311,0.0,85.0,0.30000000000000004,0.495,1.056,1.0,1.0,1.0,0.0,5.0,6.0,15.0,16.0,396.0,1.262,0.466,1.0030000000000001,1.556,9476.653092335999
14849,311,0.466,0.466,0.0,0.622,68.0,0.45,0.792,0.33,1.0,1.0,0.0,1.0,4.0,9.0,24.0,5.0,379.0,1.412,0.466,0.9890000000000001,1.452,9476.281576340769
11587,311,0.466,0.466,0.311,0.0,68.0,0.25,0.528,1.122,1.0,1.0,1.0,0.0,4.0,5.0,16.0,17.0,379.0,1.212,0.466,1.036,1.622,9474.772296431998
14841,311,0.466,0.466,0.0,0.622,68.0,0.45,0.528,0.8580000000000001,1.0,1.0,0.0,1.0,4.0,9.0,16.0,13.0,379.0,1.412,0.466,0.7250000000000001,1.98,9474.227627588001
12186,311,0.466,0.466,0.311,0.0,102.0,0.2,0.33,1.452,1.0,1.0,1.0,0.0,6.0,4.0,10.0,22.0,413.0,1.162,0.466,0.8380000000000001,1.952,9473.740567289855
15386,311,0.466,0.466,0.0,0.622,102.0,0.25,0.6930000000000001,0.66,1.0,1.0,0.0,1.0,6.0,5.0,21.0,10.0,413.0,1.212,0.466,0.8900000000000001,1.782,9473.507205398879
12209,311,0.466,0.466,0.311,0.0,102.0,0.25,0.396,1.254,1.0,1.0,1.0,0.0,6.0,5.0,12.0,19.0,413.0,1.212,0.466,0.9040000000000001,1.754,9472.173723847294
12208,311,0.466,0.466,0.311,0.0,102.0,0.25,0.363,1.32,1.0,1.0,1.0,0.0,6.0,5.0,11.0,20.0,413.0,1.212,0.466,0.871,1.82,9470.72301314832
14887,311,0.466,0.466,0.0,0.622,68.0,0.55,0.6930000000000001,0.396,1.0,1.0,0.0,1.0,4.0,11.0,21.0,6.0,379.0,1.512,0.466,0.8900000000000001,1.518,9470.60976582112
14883,311,0.466,0.466,0.0,0.622,68.0,0.55,0.561,0.66,1.0,1.0,0.0,1.0,4.0,11.0,17.0,10.0,379.0,1.512,0.466,0.758,1.782,9469.546295081534
15147,311,0.466,0.466,0.0,0.622,85.0,0.4,0.726,0.462,1.0,1.0,0.0,1.0,5.0,8.0,22.0,7.0,396.0,1.362,0.466,0.923,1.584,9468.616984217791
11942,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.264,1.452,1.0,1.0,1.0,0.0,5.0,7.0,8.0,22.0,396.0,1.312,0.466,0.772,1.952,9468.057271563264
15143,311,0.466,0.466,0.0,0.622,85.0,0.4,0.5940000000000001,0.726,1.0,1.0,0.0,1.0,5.0,8.0,18.0,11.0,396.0,1.362,0.466,0.7910000000000001,1.8479999999999999,9467.601678615008
15387,311,0.466,0.466,0.0,0.622,102.0,0.25,0.726,0.5940000000000001,1.0,1.0,0.0,1.0,6.0,5.0,22.0,9.0,413.0,1.212,0.466,0.923,1.7160000000000002,9465.770081671008
15385,311,0.466,0.466,0.0,0.622,102.0,0.25,0.66,0.726,1.0,1.0,0.0,1.0,6.0,5.0,20.0,11.0,413.0,1.212,0.466,0.857,1.8479999999999999,9465.286511438015
15076,311,0.466,0.466,0.0,0.622,85.0,0.25,0.561,0.99,1.0,1.0,0.0,1.0,5.0,5.0,17.0,15.0,396.0,1.212,0.466,0.758,2.112,9463.331111614974
15054,311,0.466,0.466,0.0,0.622,85.0,0.2,0.561,1.056,1.0,1.0,0.0,1.0,5.0,4.0,17.0,16.0,396.0,1.162,0.466,0.758,2.178,9462.120528467342
15367,311,0.466,0.466,0.0,0.622,102.0,0.2,0.792,0.528,1.0,1.0,0.0,1.0,6.0,4.0,24.0,8.0,413.0,1.162,0.466,0.9890000000000001,1.65,9459.629388848598
15062,311,0.466,0.466,0.0,0.622,85.0,0.2,0.8250000000000001,0.528,1.0,1.0,0.0,1.0,5.0,4.0,25.0,8.0,396.0,1.162,0.466,1.022,1.65,9458.822433399999
15362,311,0.466,0.466,0.0,0.622,102.0,0.2,0.627,0.8580000000000001,1.0,1.0,0.0,1.0,6.0,4.0,19.0,13.0,413.0,1.162,0.466,0.8240000000000001,1.98,9458.443273493118
12210,311,0.466,0.466,0.311,0.0,102.0,0.25,0.42900000000000005,1.1880000000000002,1.0,1.0,1.0,0.0,6.0,5.0,13.0,18.0,413.0,1.212,0.466,0.937,1.6880000000000002,9457.666616857536
15098,311,0.466,0.466,0.0,0.622,85.0,0.30000000000000004,0.561,0.924,1.0,1.0,0.0,1.0,5.0,6.0,17.0,14.0,396.0,1.262,0.466,0.758,2.0460000000000003,9457.625633936208
14869,311,0.466,0.466,0.0,0.622,68.0,0.5,0.759,0.33,1.0,1.0,0.0,1.0,4.0,10.0,23.0,5.0,379.0,1.462,0.466,0.956,1.452,9454.956565879871
11708,311,0.466,0.466,0.311,0.0,68.0,0.55,0.396,0.99,1.0,1.0,1.0,0.0,4.0,11.0,12.0,15.0,379.0,1.512,0.466,0.9040000000000001,1.49,9454.25487490176
12207,311,0.466,0.466,0.311,0.0,102.0,0.25,0.33,1.3860000000000001,1.0,1.0,1.0,0.0,6.0,5.0,10.0,21.0,413.0,1.212,0.466,0.8380000000000001,1.8860000000000001,9453.314484760607
14862,311,0.466,0.466,0.0,0.622,68.0,0.5,0.528,0.792,1.0,1.0,0.0,1.0,4.0,10.0,16.0,12.0,379.0,1.462,0.466,0.7250000000000001,1.9140000000000001,9453.1274264034
11968,311,0.466,0.466,0.311,0.0,85.0,0.4,0.42900000000000005,1.056,1.0,1.0,1.0,0.0,5.0,8.0,13.0,16.0,396.0,1.362,0.466,0.937,1.556,9453.00281472043
11986,311,0.466,0.466,0.311,0.0,85.0,0.45,0.33,1.1880000000000002,1.0,1.0,1.0,0.0,5.0,9.0,10.0,18.0,396.0,1.412,0.466,0.8380000000000001,1.6880000000000002,9452.882911976065
15166,311,0.466,0.466,0.0,0.622,85.0,0.45,0.66,0.528,1.0,1.0,0.0,1.0,5.0,9.0,20.0,8.0,396.0,1.412,0.466,0.857,1.65,9450.948913606799
15165,311,0.466,0.466,0.0,0.622,85.0,0.45,0.627,0.5940000000000001,1.0,1.0,0.0,1.0,5.0,9.0,19.0,9.0,396.0,1.412,0.466,0.8240000000000001,1.7160000000000002,9450.690525160704
11724,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.29700000000000004,1.122,1.0,1.0,1.0,0.0,4.0,12.0,9.0,17.0,379.0,1.562,0.466,0.8050000000000002,1.622,9447.462627890762
14806,311,0.466,0.466,0.0,0.622,68.0,0.35000000000000003,0.8250000000000001,0.396,1.0,1.0,0.0,1.0,4.0,7.0,25.0,6.0,379.0,1.312,0.466,1.022,1.518,9447.059231808
15127,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.792,0.396,1.0,1.0,0.0,1.0,5.0,7.0,24.0,6.0,396.0,1.312,0.466,0.9890000000000001,1.518,9446.748945918112
11619,311,0.466,0.466,0.311,0.0,68.0,0.35000000000000003,0.198,1.6500000000000001,1.0,1.0,1.0,0.0,4.0,7.0,6.0,25.0,379.0,1.312,0.466,0.706,2.1500000000000004,9446.684050742402
11703,311,0.466,0.466,0.311,0.0,68.0,0.55,0.231,1.32,1.0,1.0,1.0,0.0,4.0,11.0,7.0,20.0,379.0,1.512,0.466,0.7390000000000001,1.82,9446.278844354882
11987,311,0.466,0.466,0.311,0.0,85.0,0.45,0.363,1.122,1.0,1.0,1.0,0.0,5.0,9.0,11.0,17.0,396.0,1.412,0.466,0.871,1.622,9445.90642393147
14904,311,0.466,0.466,0.0,0.622,68.0,0.6000000000000001,0.627,0.462,1.0,1.0,0.0,1.0,4.0,12.0,19.0,7.0,379.0,1.562,0.466,0.8240000000000001,1.584,9445.438502333696
11963,311,0.466,0.466,0.311,0.0,85.0,0.4,0.264,1.3860000000000001,1.0,1.0,1.0,0.0,5.0,8.0,8.0,21.0,396.0,1.362,0.466,0.772,1.8860000000000001,9445.388022699552
14903,311,0.466,0.466,0.0,0.622,68.0,0.6000000000000001,0.5940000000000001,0.528,1.0,1.0,0.0,1.0,4.0,12.0,18.0,8.0,379.0,1.562,0.466,0.7910000000000001,1.65,9445.168072603401
15120,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.561,0.8580000000000001,1.0,1.0,0.0,1.0,5.0,7.0,17.0,13.0,396.0,1.312,0.466,0.758,1.98,9445.004095431043
11598,311,0.466,0.466,0.311,0.0,68.0,0.30000000000000004,0.198,1.7160000000000002,1.0,1.0,1.0,0.0,4.0,6.0,6.0,26.0,379.0,1.262,0.466,0.706,2.216,9444.240584006975
11985,311,0.466,0.466,0.311,0.0,85.0,0.45,0.29700000000000004,1.254,1.0,1.0,1.0,0.0,5.0,9.0,9.0,19.0,396.0,1.412,0.466,0.8050000000000002,1.754,9442.80576257832
11640,311,0.466,0.466,0.311,0.0,68.0,0.4,0.198,1.584,1.0,1.0,1.0,0.0,4.0,8.0,6.0,24.0,379.0,1.362,0.466,0.706,2.084,9442.685909373024
15388,311,0.466,0.466,0.0,0.622,102.0,0.25,0.759,0.528,1.0,1.0,0.0,1.0,6.0,5.0,23.0,8.0,413.0,1.212,0.466,0.956,1.65,9442.0751402544
15384,311,0.466,0.466,0.0,0.622,102.0,0.25,0.627,0.792,1.0,1.0,0.0,1.0,6.0,5.0,19.0,12.0,413.0,1.212,0.466,0.8240000000000001,1.9140000000000001,9441.107999788415
11725,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.33,1.056,1.0,1.0,1.0,0.0,4.0,12.0,10.0,16.0,379.0,1.562,0.466,0.8380000000000001,1.556,9440.161025172769
11723,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.264,1.1880000000000002,1.0,1.0,1.0,0.0,4.0,12.0,8.0,18.0,379.0,1.562,0.466,0.772,1.6880000000000002,9436.915868409218
11577,311,0.466,0.466,0.311,0.0,68.0,0.25,0.198,1.782,1.0,1.0,1.0,0.0,4.0,5.0,6.0,27.0,379.0,1.212,0.466,0.706,2.282,9435.355509166751
12229,311,0.466,0.466,0.311,0.0,102.0,0.30000000000000004,0.363,1.254,1.0,1.0,1.0,0.0,6.0,6.0,11.0,19.0,413.0,1.262,0.466,0.871,1.754,9434.849953454903
15167,311,0.466,0.466,0.0,0.622,85.0,0.45,0.6930000000000001,0.462,1.0,1.0,0.0,1.0,5.0,9.0,21.0,7.0,396.0,1.412,0.466,0.8900000000000001,1.584,9434.153664610561
15164,311,0.466,0.466,0.0,0.622,85.0,0.45,0.5940000000000001,0.66,1.0,1.0,0.0,1.0,5.0,9.0,18.0,10.0,396.0,1.412,0.466,0.7910000000000001,1.782,9433.378499272272
12185,311,0.466,0.466,0.311,0.0,102.0,0.2,0.29700000000000004,1.518,1.0,1.0,1.0,0.0,6.0,4.0,9.0,23.0,413.0,1.162,0.466,0.8050000000000002,2.018,9433.175422132439
15408,311,0.466,0.466,0.0,0.622,102.0,0.30000000000000004,0.6930000000000001,0.5940000000000001,1.0,1.0,0.0,1.0,6.0,6.0,21.0,9.0,413.0,1.262,0.466,0.8900000000000001,1.7160000000000002,9433.006082273441
15407,311,0.466,0.466,0.0,0.622,102.0,0.30000000000000004,0.66,0.66,1.0,1.0,0.0,1.0,6.0,6.0,20.0,10.0,413.0,1.262,0.466,0.857,1.782,9432.759735111544
11661,311,0.466,0.466,0.311,0.0,68.0,0.45,0.198,1.518,1.0,1.0,1.0,0.0,4.0,9.0,6.0,23.0,379.0,1.412,0.466,0.706,2.018,9432.246159898847
11670,311,0.466,0.466,0.311,0.0,68.0,0.45,0.495,0.924,1.0,1.0,1.0,0.0,4.0,9.0,15.0,14.0,379.0,1.412,0.466,1.0030000000000001,1.424,9429.492001343999
12230,311,0.466,0.466,0.311,0.0,102.0,0.30000000000000004,0.396,1.1880000000000002,1.0,1.0,1.0,0.0,6.0,6.0,12.0,18.0,413.0,1.262,0.466,0.9040000000000001,1.6880000000000002,9428.198580083712
11690,311,0.466,0.466,0.311,0.0,68.0,0.5,0.462,0.924,1.0,1.0,1.0,0.0,4.0,10.0,14.0,14.0,379.0,1.462,0.466,0.97,1.424,9427.907473015679
14905,311,0.466,0.466,0.0,0.622,68.0,0.6000000000000001,0.66,0.396,1.0,1.0,0.0,1.0,4.0,12.0,20.0,6.0,379.0,1.562,0.466,0.857,1.518,9427.860569864457
