,主_数值攻击力,主_百分比攻击力,主_元素伤害,主_暴击率,主_暴击伤害,副_数值攻击力,副_百分比攻击力,副_暴击率,副_暴击伤害,主_百分比攻击力_次数,主_元素伤害_次数,主_暴击率_次数,主_暴击伤害_次数,副_数值攻击力_次数,副_百分比攻击力_次数,副_暴击率_次数,副_暴击伤害_次数,总_数值攻击力,总_百分比攻击力,总_元素伤害,总_暴击率,总_暴击伤害,总_额外增伤,期望伤害,总攻击力倍数,暴击率推导的总攻击力倍数
11598,311,0.466,0.466,0.311,0.0,68.0,0.30000000000000004,0.198,1.7160000000000002,1.0,1.0,1.0,0.0,4.0,6.0,6.0,26.0,379.0,0.766,0.466,0.8350000000000001,2.216,0.886,8891.817940345922,2.2909307479224377,2.179379640718563
11943,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.29700000000000004,1.3860000000000001,1.0,1.0,1.0,0.0,5.0,7.0,9.0,21.0,396.0,0.8160000000000001,0.466,0.9340000000000002,1.8860000000000001,0.886,8891.24754025613,2.3644764542936287,2.233384496788009
14736,311,0.466,0.466,0.0,0.622,68.0,0.2,0.6930000000000001,0.8580000000000001,1.0,1.0,0.0,1.0,4.0,4.0,21.0,13.0,379.0,0.666,0.466,1.0190000000000001,1.98,0.886,8890.45115856,2.1909307479224376,2.2947092443572132
15122,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.627,0.726,1.0,1.0,0.0,1.0,5.0,7.0,19.0,11.0,396.0,0.8160000000000001,0.466,0.9530000000000001,1.8479999999999999,0.886,8890.024058560768,2.3644764542936287,2.2460416369359915
11721,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.198,1.32,1.0,1.0,1.0,0.0,4.0,12.0,6.0,20.0,379.0,1.066,0.466,0.8350000000000001,1.82,0.886,8889.626758538401,2.5909307479224375,2.179379640718563
15121,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.5940000000000001,0.792,1.0,1.0,0.0,1.0,5.0,7.0,18.0,12.0,396.0,0.8160000000000001,0.466,0.9200000000000002,1.9140000000000001,0.886,8889.174060751362,2.3644764542936287,2.2244869565217393
15077,311,0.466,0.466,0.0,0.622,85.0,0.25,0.5940000000000001,0.924,1.0,1.0,0.0,1.0,5.0,5.0,18.0,14.0,396.0,0.716,0.466,0.9200000000000002,2.0460000000000003,0.886,8887.689844535043,2.2644764542936286,2.2244869565217393
14796,311,0.466,0.466,0.0,0.622,68.0,0.35000000000000003,0.495,1.056,1.0,1.0,0.0,1.0,4.0,7.0,15.0,16.0,379.0,0.8160000000000001,0.466,0.8210000000000001,2.178,0.886,8887.543054016736,2.340930747922438,2.173620365408039
11924,311,0.466,0.466,0.311,0.0,85.0,0.30000000000000004,0.363,1.32,1.0,1.0,1.0,0.0,5.0,6.0,11.0,20.0,396.0,0.766,0.466,1.0,1.82,0.886,8887.52348304,2.3144764542936285,2.2800000000000002
11706,311,0.466,0.466,0.311,0.0,68.0,0.55,0.33,1.122,1.0,1.0,1.0,0.0,4.0,11.0,10.0,17.0,379.0,1.016,0.466,0.9670000000000001,1.622,0.886,8886.83032834013,2.5409307479224377,2.2557758841778695
11944,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.33,1.32,1.0,1.0,1.0,0.0,5.0,7.0,10.0,20.0,396.0,0.8160000000000001,0.466,0.9670000000000001,1.82,0.886,8886.147553399682,2.3644764542936287,2.2557758841778695
11880,311,0.466,0.466,0.311,0.0,85.0,0.2,0.29700000000000004,1.584,1.0,1.0,1.0,0.0,5.0,4.0,9.0,24.0,396.0,0.666,0.466,0.9340000000000002,2.084,0.886,8884.846171213632,2.214476454293629,2.233384496788009
14780,311,0.466,0.466,0.0,0.622,68.0,0.30000000000000004,0.6930000000000001,0.726,1.0,1.0,0.0,1.0,4.0,6.0,21.0,11.0,379.0,0.766,0.466,1.0190000000000001,1.8479999999999999,0.886,8884.455821056,2.2909307479224377,2.2947092443572132
14903,311,0.466,0.466,0.0,0.622,68.0,0.6000000000000001,0.5940000000000001,0.528,1.0,1.0,0.0,1.0,4.0,12.0,18.0,8.0,379.0,1.066,0.466,0.9200000000000002,1.65,0.886,8883.629074096001,2.5909307479224375,2.2244869565217393
11942,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.264,1.452,1.0,1.0,1.0,0.0,5.0,7.0,8.0,22.0,396.0,0.8160000000000001,0.466,0.901,1.952,0.886,8882.322563257345,2.3644764542936287,2.2130272142064373
11921,311,0.466,0.466,0.311,0.0,85.0,0.30000000000000004,0.264,1.518,1.0,1.0,1.0,0.0,5.0,6.0,8.0,23.0,396.0,0.766,0.466,0.901,2.018,0.886,8881.907324583695,2.3144764542936285,2.2130272142064373
11681,311,0.466,0.466,0.311,0.0,68.0,0.5,0.165,1.518,1.0,1.0,1.0,0.0,4.0,10.0,5.0,23.0,379.0,0.966,0.466,0.802,2.018,0.886,8881.421935581793,2.490930747922438,2.166670922693267
14900,311,0.466,0.466,0.0,0.622,68.0,0.6000000000000001,0.495,0.726,1.0,1.0,0.0,1.0,4.0,12.0,15.0,11.0,379.0,1.066,0.466,0.8210000000000001,1.8479999999999999,0.886,8880.834858755778,2.5909307479224375,2.173620365408039
11660,311,0.466,0.466,0.311,0.0,68.0,0.45,0.165,1.584,1.0,1.0,1.0,0.0,4.0,9.0,5.0,24.0,379.0,0.916,0.466,0.802,2.084,0.886,8879.081930992897,2.4409307479224376,2.166670922693267
15143,311,0.466,0.466,0.0,0.622,85.0,0.4,0.5940000000000001,0.726,1.0,1.0,0.0,1.0,5.0,8.0,18.0,11.0,396.0,0.8660000000000001,0.466,0.9200000000000002,1.8479999999999999,0.886,8877.513878123522,2.414476454293629,2.2244869565217393
15123,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.66,0.66,1.0,1.0,0.0,1.0,5.0,7.0,20.0,10.0,396.0,0.8160000000000001,0.466,0.9860000000000001,1.782,0.886,8876.849092514945,2.3644764542936287,2.26951107505071
11964,311,0.466,0.466,0.311,0.0,85.0,0.4,0.29700000000000004,1.32,1.0,1.0,1.0,0.0,5.0,8.0,9.0,20.0,396.0,0.8660000000000001,0.466,0.9340000000000002,1.82,0.886,8876.593301607361,2.414476454293629,2.233384496788009
11701,311,0.466,0.466,0.311,0.0,68.0,0.55,0.165,1.452,1.0,1.0,1.0,0.0,4.0,11.0,5.0,22.0,379.0,1.016,0.466,0.802,1.952,0.886,8876.554232076287,2.5409307479224377,2.166670922693267
11963,311,0.466,0.466,0.311,0.0,85.0,0.4,0.264,1.3860000000000001,1.0,1.0,1.0,0.0,5.0,8.0,8.0,21.0,396.0,0.8660000000000001,0.466,0.901,1.8860000000000001,0.886,8874.640364283792,2.414476454293629,2.2130272142064373
15055,311,0.466,0.466,0.0,0.622,85.0,0.2,0.5940000000000001,0.99,1.0,1.0,0.0,1.0,5.0,4.0,18.0,15.0,396.0,0.666,0.466,0.9200000000000002,2.112,0.886,8874.545445690881,2.214476454293629,2.2244869565217393
15120,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.561,0.8580000000000001,1.0,1.0,0.0,1.0,5.0,7.0,17.0,13.0,396.0,0.8160000000000001,0.466,0.8870000000000001,1.98,0.886,8874.299099086722,2.3644764542936287,2.2050607440811727
11900,311,0.466,0.466,0.311,0.0,85.0,0.25,0.264,1.584,1.0,1.0,1.0,0.0,5.0,5.0,8.0,24.0,396.0,0.716,0.466,0.901,2.084,0.886,8873.39464826285,2.2644764542936286,2.2130272142064373
11724,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.29700000000000004,1.122,1.0,1.0,1.0,0.0,4.0,12.0,9.0,17.0,379.0,1.066,0.466,0.9340000000000002,1.622,0.886,8872.861466497057,2.5909307479224375,2.233384496788009
15144,311,0.466,0.466,0.0,0.622,85.0,0.4,0.627,0.66,1.0,1.0,0.0,1.0,5.0,8.0,19.0,10.0,396.0,0.8660000000000001,0.466,0.9530000000000001,1.782,0.886,8871.221080080913,2.414476454293629,2.2460416369359915
15098,311,0.466,0.466,0.0,0.622,85.0,0.30000000000000004,0.561,0.924,1.0,1.0,0.0,1.0,5.0,6.0,17.0,14.0,396.0,0.766,0.466,0.8870000000000001,2.0460000000000003,0.886,8871.141445073745,2.3144764542936285,2.2050607440811727
11639,311,0.466,0.466,0.311,0.0,68.0,0.4,0.165,1.6500000000000001,1.0,1.0,1.0,0.0,4.0,8.0,5.0,25.0,379.0,0.8660000000000001,0.466,0.802,2.1500000000000004,0.886,8869.534218309602,2.3909307479224378,2.166670922693267
15142,311,0.466,0.466,0.0,0.622,85.0,0.4,0.561,0.792,1.0,1.0,0.0,1.0,5.0,8.0,17.0,12.0,396.0,0.8660000000000001,0.466,0.8870000000000001,1.9140000000000001,0.886,8869.485135793297,2.414476454293629,2.2050607440811727
14731,311,0.466,0.466,0.0,0.622,68.0,0.2,0.528,1.1880000000000002,1.0,1.0,0.0,1.0,4.0,4.0,16.0,18.0,379.0,0.666,0.466,0.8540000000000001,2.31,0.886,8868.79187150928,2.1909307479224376,2.188009742388759
14802,311,0.466,0.466,0.0,0.622,68.0,0.35000000000000003,0.6930000000000001,0.66,1.0,1.0,0.0,1.0,4.0,7.0,21.0,10.0,379.0,0.8160000000000001,0.466,1.0190000000000001,1.782,0.886,8867.977401504,2.340930747922438,2.2947092443572132
8544,311,0.932,0.466,0.0,0.0,68.0,0.15000000000000002,0.528,1.254,2.0,1.0,0.0,0.0,4.0,3.0,16.0,19.0,379.0,1.082,0.466,0.8540000000000001,1.754,0.886,8867.194000225505,2.6069307479224375,2.188009742388759
11945,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.363,1.254,1.0,1.0,1.0,0.0,5.0,7.0,11.0,19.0,396.0,0.8160000000000001,0.466,1.0,1.754,0.886,8867.022602688001,2.3644764542936287,2.2800000000000002
14774,311,0.466,0.466,0.0,0.622,68.0,0.30000000000000004,0.495,1.122,1.0,1.0,0.0,1.0,4.0,6.0,15.0,17.0,379.0,0.766,0.466,0.8210000000000001,2.244,0.886,8866.749300255331,2.2909307479224377,2.173620365408039
14919,311,0.466,0.466,0.0,0.622,68.0,0.65,0.528,0.5940000000000001,1.0,1.0,0.0,1.0,4.0,13.0,16.0,9.0,379.0,1.116,0.466,0.8540000000000001,1.7160000000000002,0.886,8866.13958678221,2.6409307479224378,2.188009742388759
11577,311,0.466,0.466,0.311,0.0,68.0,0.25,0.198,1.782,1.0,1.0,1.0,0.0,4.0,5.0,6.0,27.0,379.0,0.716,0.466,0.8350000000000001,2.282,0.886,8865.91814117184,2.240930747922438,2.179379640718563
11740,311,0.466,0.466,0.311,0.0,68.0,0.65,0.231,1.1880000000000002,1.0,1.0,1.0,0.0,4.0,13.0,7.0,18.0,379.0,1.116,0.466,0.8680000000000001,1.6880000000000002,0.886,8865.13266918605,2.6409307479224378,2.1949360368663595
8545,311,0.932,0.466,0.0,0.0,68.0,0.15000000000000002,0.561,1.1880000000000002,2.0,1.0,0.0,0.0,4.0,3.0,17.0,18.0,379.0,1.082,0.466,0.8870000000000001,1.6880000000000002,0.886,8864.851107974466,2.6069307479224375,2.2050607440811727
11720,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.165,1.3860000000000001,1.0,1.0,1.0,0.0,4.0,12.0,5.0,21.0,379.0,1.066,0.466,0.802,1.8860000000000001,0.886,8864.478820476386,2.5909307479224375,2.166670922693267
11965,311,0.466,0.466,0.311,0.0,85.0,0.4,0.33,1.254,1.0,1.0,1.0,0.0,5.0,8.0,10.0,19.0,396.0,0.8660000000000001,0.466,0.9670000000000001,1.754,0.886,8864.224698558097,2.414476454293629,2.2557758841778695
14886,311,0.466,0.466,0.0,0.622,68.0,0.55,0.66,0.462,1.0,1.0,0.0,1.0,4.0,11.0,20.0,7.0,379.0,1.016,0.466,0.9860000000000001,1.584,0.886,8863.82156061133,2.5409307479224377,2.26951107505071
11739,311,0.466,0.466,0.311,0.0,68.0,0.65,0.198,1.254,1.0,1.0,1.0,0.0,4.0,13.0,6.0,19.0,379.0,1.116,0.466,0.8350000000000001,1.754,0.886,8862.996565428482,2.6409307479224378,2.179379640718563
14860,311,0.466,0.466,0.0,0.622,68.0,0.5,0.462,0.924,1.0,1.0,0.0,1.0,4.0,10.0,14.0,14.0,379.0,0.966,0.466,0.788,2.0460000000000003,0.886,8860.432979221057,2.490930747922438,2.1622270050761423
15076,311,0.466,0.466,0.0,0.622,85.0,0.25,0.561,0.99,1.0,1.0,0.0,1.0,5.0,5.0,17.0,15.0,396.0,0.716,0.466,0.8870000000000001,2.112,0.886,8860.01217375437,2.2644764542936286,2.2050607440811727
11941,311,0.466,0.466,0.311,0.0,85.0,0.35000000000000003,0.231,1.518,1.0,1.0,1.0,0.0,5.0,7.0,7.0,23.0,396.0,0.8160000000000001,0.466,0.8680000000000001,2.018,0.886,8859.372622403329,2.3644764542936287,2.1949360368663595
14920,311,0.466,0.466,0.0,0.622,68.0,0.65,0.561,0.528,1.0,1.0,0.0,1.0,4.0,13.0,17.0,8.0,379.0,1.116,0.466,0.8870000000000001,1.65,0.886,8859.256585785603,2.6409307479224378,2.2050607440811727
11984,311,0.466,0.466,0.311,0.0,85.0,0.45,0.264,1.32,1.0,1.0,1.0,0.0,5.0,9.0,8.0,20.0,396.0,0.916,0.466,0.901,1.82,0.886,8858.860727663041,2.464476454293629,2.2130272142064373
11962,311,0.466,0.466,0.311,0.0,85.0,0.4,0.231,1.452,1.0,1.0,1.0,0.0,5.0,8.0,7.0,22.0,396.0,0.8660000000000001,0.466,0.8680000000000001,1.952,0.886,8858.365886587393,2.414476454293629,2.1949360368663595
14880,311,0.466,0.466,0.0,0.622,68.0,0.55,0.462,0.8580000000000001,1.0,1.0,0.0,1.0,4.0,11.0,14.0,13.0,379.0,1.016,0.466,0.788,1.98,0.886,8858.34097593728,2.5409307479224377,2.1622270050761423
15164,311,0.466,0.466,0.0,0.622,85.0,0.45,0.5940000000000001,0.66,1.0,1.0,0.0,1.0,5.0,9.0,18.0,10.0,396.0,0.916,0.466,0.9200000000000002,1.782,0.886,8857.585501671681,2.464476454293629,2.2244869565217393
14918,311,0.466,0.466,0.0,0.622,68.0,0.65,0.495,0.66,1.0,1.0,0.0,1.0,4.0,13.0,15.0,10.0,379.0,1.116,0.466,0.8210000000000001,1.782,0.886,8857.357826889986,2.6409307479224378,2.173620365408039
11879,311,0.466,0.466,0.311,0.0,85.0,0.2,0.264,1.6500000000000001,1.0,1.0,1.0,0.0,5.0,4.0,8.0,25.0,396.0,0.666,0.466,0.901,2.1500000000000004,0.886,8856.7845342948,2.214476454293629,2.2130272142064373
15163,311,0.466,0.466,0.0,0.622,85.0,0.45,0.561,0.726,1.0,1.0,0.0,1.0,5.0,9.0,17.0,11.0,396.0,0.916,0.466,0.8870000000000001,1.8479999999999999,0.886,8856.699555193472,2.464476454293629,2.2050607440811727
14839,311,0.466,0.466,0.0,0.622,68.0,0.45,0.462,0.99,1.0,1.0,0.0,1.0,4.0,9.0,14.0,15.0,379.0,0.916,0.466,0.788,2.112,0.886,8855.443094751232,2.4409307479224376,2.1622270050761423
8543,311,0.932,0.466,0.0,0.0,68.0,0.15000000000000002,0.495,1.32,2.0,1.0,0.0,0.0,4.0,3.0,15.0,20.0,379.0,1.082,0.466,0.8210000000000001,1.82,0.886,8854.073803619682,2.6069307479224375,2.173620365408039
14904,311,0.466,0.466,0.0,0.622,68.0,0.6000000000000001,0.627,0.462,1.0,1.0,0.0,1.0,4.0,12.0,19.0,7.0,379.0,1.066,0.466,0.9530000000000001,1.584,0.886,8853.824110466945,2.5909307479224375,2.2460416369359915
11985,311,0.466,0.466,0.311,0.0,85.0,0.45,0.29700000000000004,1.254,1.0,1.0,1.0,0.0,5.0,9.0,9.0,19.0,396.0,0.916,0.466,0.9340000000000002,1.754,0.886,8853.545048793792,2.464476454293629,2.233384496788009
11618,311,0.466,0.466,0.311,0.0,68.0,0.35000000000000003,0.165,1.7160000000000002,1.0,1.0,1.0,0.0,4.0,7.0,5.0,26.0,379.0,0.8160000000000001,0.466,0.802,2.216,0.886,8852.778797531906,2.340930747922438,2.166670922693267
11920,311,0.466,0.466,0.311,0.0,85.0,0.30000000000000004,0.231,1.584,1.0,1.0,1.0,0.0,5.0,6.0,7.0,24.0,396.0,0.766,0.466,0.8680000000000001,2.084,0.886,8852.578497089666,2.3144764542936285,2.1949360368663595
11741,311,0.466,0.466,0.311,0.0,68.0,0.65,0.264,1.122,1.0,1.0,1.0,0.0,4.0,13.0,8.0,17.0,379.0,1.116,0.466,0.901,1.622,0.886,8851.604012054786,2.6409307479224378,2.2130272142064373
15145,311,0.466,0.466,0.0,0.622,85.0,0.4,0.66,0.5940000000000001,1.0,1.0,0.0,1.0,5.0,8.0,20.0,9.0,396.0,0.8660000000000001,0.466,0.9860000000000001,1.7160000000000002,0.886,8850.606741665475,2.414476454293629,2.26951107505071
11983,311,0.466,0.466,0.311,0.0,85.0,0.45,0.231,1.3860000000000001,1.0,1.0,1.0,0.0,5.0,9.0,7.0,21.0,396.0,0.916,0.466,0.8680000000000001,1.8860000000000001,0.886,8849.558289641856,2.464476454293629,2.1949360368663595
14899,311,0.466,0.466,0.0,0.622,68.0,0.6000000000000001,0.462,0.792,1.0,1.0,0.0,1.0,4.0,12.0,14.0,12.0,379.0,1.066,0.466,0.788,1.9140000000000001,0.886,8849.167084899906,2.5909307479224375,2.1622270050761423
15141,311,0.466,0.466,0.0,0.622,85.0,0.4,0.528,0.8580000000000001,1.0,1.0,0.0,1.0,5.0,8.0,16.0,13.0,396.0,0.8660000000000001,0.466,0.8540000000000001,1.98,0.886,8847.134853090241,2.414476454293629,2.188009742388759
8546,311,0.932,0.466,0.0,0.0,68.0,0.15000000000000002,0.5940000000000001,1.122,2.0,1.0,0.0,0.0,4.0,3.0,18.0,17.0,379.0,1.082,0.466,0.9200000000000002,1.622,0.886,8847.045126866562,2.6069307479224375,2.2244869565217393
15119,311,0.466,0.466,0.0,0.622,85.0,0.35000000000000003,0.528,0.924,1.0,1.0,0.0,1.0,5.0,7.0,16.0,14.0,396.0,0.8160000000000001,0.466,0.8540000000000001,2.0460000000000003,0.886,8845.39917356685,2.3644764542936287,2.188009742388759
11738,311,0.466,0.466,0.311,0.0,68.0,0.65,0.165,1.32,1.0,1.0,1.0,0.0,4.0,13.0,5.0,20.0,379.0,1.116,0.466,0.802,1.82,0.886,8845.195700782082,2.6409307479224378,2.166670922693267
15165,311,0.466,0.466,0.0,0.622,85.0,0.45,0.627,0.5940000000000001,1.0,1.0,0.0,1.0,5.0,9.0,19.0,9.0,396.0,0.916,0.466,0.9530000000000001,1.7160000000000002,0.886,8843.853331259457,2.464476454293629,2.2460416369359915
11707,311,0.466,0.466,0.311,0.0,68.0,0.55,0.363,1.056,1.0,1.0,1.0,0.0,4.0,11.0,11.0,16.0,379.0,1.016,0.466,1.0,1.556,0.886,8843.670724032,2.5409307479224377,2.2800000000000002
14817,311,0.466,0.466,0.0,0.622,68.0,0.4,0.462,1.056,1.0,1.0,0.0,1.0,4.0,8.0,14.0,16.0,379.0,0.8660000000000001,0.466,0.788,2.178,0.886,8843.371322527808,2.3909307479224378,2.1622270050761423
14824,311,0.466,0.466,0.0,0.622,68.0,0.4,0.6930000000000001,0.5940000000000001,1.0,1.0,0.0,1.0,4.0,8.0,21.0,9.0,379.0,0.8660000000000001,0.466,1.0190000000000001,1.7160000000000002,0.886,8842.511814752002,2.3909307479224378,2.2947092443572132
15162,311,0.466,0.466,0.0,0.622,85.0,0.45,0.528,0.792,1.0,1.0,0.0,1.0,5.0,9.0,16.0,12.0,396.0,0.916,0.466,0.8540000000000001,1.9140000000000001,0.886,8841.195491824834,2.464476454293629,2.188009742388759
15054,311,0.466,0.466,0.0,0.622,85.0,0.2,0.561,1.056,1.0,1.0,0.0,1.0,5.0,4.0,17.0,16.0,396.0,0.666,0.466,0.8870000000000001,2.178,0.886,8840.911285128594,2.214476454293629,2.2050607440811727
14752,311,0.466,0.466,0.0,0.622,68.0,0.25,0.495,1.1880000000000002,1.0,1.0,0.0,1.0,4.0,5.0,15.0,18.0,379.0,0.716,0.466,0.8210000000000001,2.31,0.886,8838.57708222272,2.240930747922438,2.173620365408039
11899,311,0.466,0.466,0.311,0.0,85.0,0.25,0.231,1.6500000000000001,1.0,1.0,1.0,0.0,5.0,5.0,7.0,25.0,396.0,0.716,0.466,0.8680000000000001,2.1500000000000004,0.886,8837.983510646403,2.2644764542936286,2.1949360368663595
11966,311,0.466,0.466,0.311,0.0,85.0,0.4,0.363,1.1880000000000002,1.0,1.0,1.0,0.0,5.0,8.0,11.0,18.0,396.0,0.8660000000000001,0.466,1.0,1.6880000000000002,0.886,8837.534555136002,2.414476454293629,2.2800000000000002
14921,311,0.466,0.466,0.0,0.622,68.0,0.65,0.5940000000000001,0.462,1.0,1.0,0.0,1.0,4.0,13.0,18.0,7.0,379.0,1.116,0.466,0.9200000000000002,1.584,0.886,8836.708823900162,2.6409307479224378,2.2244869565217393
11725,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.33,1.056,1.0,1.0,1.0,0.0,4.0,12.0,10.0,16.0,379.0,1.066,0.466,0.9670000000000001,1.556,0.886,8836.536667074144,2.5909307479224375,2.2557758841778695
15097,311,0.466,0.466,0.0,0.622,85.0,0.30000000000000004,0.528,0.99,1.0,1.0,0.0,1.0,5.0,6.0,16.0,15.0,396.0,0.766,0.466,0.8540000000000001,2.112,0.886,8835.988453254657,2.3144764542936285,2.188009742388759
15183,311,0.466,0.466,0.0,0.622,85.0,0.5,0.561,0.66,1.0,1.0,0.0,1.0,5.0,10.0,17.0,10.0,396.0,0.966,0.466,0.8870000000000001,1.782,0.886,8835.94235728725,2.5144764542936286,2.2050607440811727
12004,311,0.466,0.466,0.311,0.0,85.0,0.5,0.264,1.254,1.0,1.0,1.0,0.0,5.0,10.0,8.0,19.0,396.0,0.966,0.466,0.901,1.754,0.886,8834.983653395087,2.5144764542936286,2.2130272142064373
11986,311,0.466,0.466,0.311,0.0,85.0,0.45,0.33,1.1880000000000002,1.0,1.0,1.0,0.0,5.0,9.0,10.0,18.0,396.0,0.916,0.466,0.9670000000000001,1.6880000000000002,0.886,8833.611253034112,2.464476454293629,2.2557758841778695
8570,311,0.932,0.466,0.0,0.0,68.0,0.2,0.528,1.1880000000000002,2.0,1.0,0.0,0.0,4.0,4.0,16.0,18.0,379.0,1.1320000000000001,0.466,0.8540000000000001,1.6880000000000002,0.886,8833.343093285892,2.6569307479224378,2.188009742388759
12003,311,0.466,0.466,0.311,0.0,85.0,0.5,0.231,1.32,1.0,1.0,1.0,0.0,5.0,10.0,7.0,20.0,396.0,0.966,0.466,0.8680000000000001,1.82,0.886,8832.94983156672,2.5144764542936286,2.1949360368663595
14917,311,0.466,0.466,0.0,0.622,68.0,0.65,0.462,0.726,1.0,1.0,0.0,1.0,4.0,13.0,14.0,11.0,379.0,1.116,0.466,0.788,1.8479999999999999,0.886,8832.911306108928,2.6409307479224378,2.1622270050761423
11556,311,0.466,0.466,0.311,0.0,68.0,0.2,0.198,1.848,1.0,1.0,1.0,0.0,4.0,4.0,6.0,28.0,379.0,0.666,0.466,0.8350000000000001,2.348,0.886,8832.51405738576,2.1909307479224376,2.179379640718563
15184,311,0.466,0.466,0.0,0.622,85.0,0.5,0.5940000000000001,0.5940000000000001,1.0,1.0,0.0,1.0,5.0,10.0,18.0,9.0,396.0,0.966,0.466,0.9200000000000002,1.7160000000000002,0.886,8829.388931395843,2.5144764542936286,2.2244869565217393
11700,311,0.466,0.466,0.311,0.0,68.0,0.55,0.132,1.518,1.0,1.0,1.0,0.0,4.0,11.0,4.0,23.0,379.0,1.016,0.466,0.769,2.018,0.886,8829.284189262624,2.5409307479224377,2.157176488946684
11756,311,0.466,0.466,0.311,0.0,68.0,0.7000000000000001,0.198,1.1880000000000002,1.0,1.0,1.0,0.0,4.0,14.0,6.0,18.0,379.0,1.1660000000000001,0.466,0.8350000000000001,1.6880000000000002,0.886,8828.862087706562,2.690930747922438,2.179379640718563
11597,311,0.466,0.466,0.311,0.0,68.0,0.30000000000000004,0.165,1.782,1.0,1.0,1.0,0.0,4.0,6.0,5.0,27.0,379.0,0.766,0.466,0.802,2.282,0.886,8828.815668659809,2.2909307479224377,2.166670922693267
8569,311,0.932,0.466,0.0,0.0,68.0,0.2,0.495,1.254,2.0,1.0,0.0,0.0,4.0,4.0,15.0,19.0,379.0,1.1320000000000001,0.466,0.8210000000000001,1.754,0.886,8827.851088685697,2.6569307479224378,2.173620365408039
11961,311,0.466,0.466,0.311,0.0,85.0,0.4,0.198,1.518,1.0,1.0,1.0,0.0,5.0,8.0,6.0,23.0,396.0,0.8660000000000001,0.466,0.8350000000000001,2.018,0.886,8827.769868518162,2.414476454293629,2.179379640718563
11680,311,0.466,0.466,0.311,0.0,68.0,0.5,0.132,1.584,1.0,1.0,1.0,0.0,4.0,10.0,4.0,24.0,379.0,0.966,0.466,0.769,2.084,0.886,8827.694548905312,2.490930747922438,2.157176488946684
15182,311,0.466,0.466,0.0,0.622,85.0,0.5,0.528,0.726,1.0,1.0,0.0,1.0,5.0,10.0,16.0,11.0,396.0,0.966,0.466,0.8540000000000001,1.8479999999999999,0.886,8827.581089770625,2.5144764542936286,2.188009742388759
14936,311,0.466,0.466,0.0,0.622,68.0,0.7000000000000001,0.528,0.528,1.0,1.0,0.0,1.0,4.0,14.0,16.0,8.0,379.0,1.1660000000000001,0.466,0.8540000000000001,1.65,0.886,8827.469684535203,2.690930747922438,2.188009742388759
14935,311,0.466,0.466,0.0,0.622,68.0,0.7000000000000001,0.495,0.5940000000000001,1.0,1.0,0.0,1.0,4.0,14.0,15.0,9.0,379.0,1.1660000000000001,0.466,0.8210000000000001,1.7160000000000002,0.886,8826.502330752994,2.690930747922438,2.173620365408039
11982,311,0.466,0.466,0.311,0.0,85.0,0.45,0.198,1.452,1.0,1.0,1.0,0.0,5.0,9.0,6.0,22.0,396.0,0.916,0.466,0.8350000000000001,1.952,0.886,8825.63773473024,2.464476454293629,2.179379640718563
8542,311,0.932,0.466,0.0,0.0,68.0,0.15000000000000002,0.462,1.3860000000000001,2.0,1.0,0.0,0.0,4.0,3.0,14.0,21.0,379.0,1.082,0.466,0.788,1.8860000000000001,0.886,8825.490518156994,2.6069307479224375,2.1622270050761423
14795,311,0.466,0.466,0.0,0.622,68.0,0.35000000000000003,0.462,1.122,1.0,1.0,0.0,1.0,4.0,7.0,14.0,17.0,379.0,0.8160000000000001,0.466,0.788,2.244,0.886,8824.217662550787,2.340930747922438,2.1622270050761423
11719,311,0.466,0.466,0.311,0.0,68.0,0.6000000000000001,0.132,1.452,1.0,1.0,1.0,0.0,4.0,12.0,4.0,22.0,379.0,1.066,0.466,0.769,1.952,0.886,8823.962698043137,2.5909307479224375,2.157176488946684
8571,311,0.932,0.466,0.0,0.0,68.0,0.2,0.561,1.122,2.0,1.0,0.0,0.0,4.0,4.0,17.0,17.0,379.0,1.1320000000000001,0.466,0.8870000000000001,1.622,0.886,8823.075432511618,2.6569307479224378,2.2050607440811727
11757,311,0.466,0.466,0.311,0.0,68.0,0.7000000000000001,0.231,1.122,1.0,1.0,1.0,0.0,4.0,14.0,7.0,17.0,379.0,1.1660000000000001,0.466,0.8680000000000001,1.622,0.886,8823.057965013315,2.690930747922438,2.1949360368663595
11742,311,0.466,0.466,0.311,0.0,68.0,0.65,0.29700000000000004,1.056,1.0,1.0,1.0,0.0,4.0,13.0,9.0,16.0,379.0,1.116,0.466,0.9340000000000002,1.556,0.886,8822.41059403469,2.6409307479224378,2.233384496788009
